######################################################################################################################
######################################################################################################################
#René Kiefer and Anne-Marie Broomhall
#They Do Change After All: 25 Years of GONG Data Reveal Variation of p-Mode Energy Supply Rates
#
#Online-only table with mode inertiae and energy supply rates of all multiplets
#that are present in at least 50% of the GONG samples.
#
######################################################################################################################
######################################################################################################################
#Col 1: Radial order
#Col 2: Harmonic degree
#Col 3: Mode frequency from model S in muHz
#Col 4: Number of GONG months in which mode is present
#Col 5: Mode inertia at GONG observation height calculated with Eq.(3)
#Col 6: Mode inertia at photospheric radius calculated with Eq.(3)
#Col 7: Mode mass scaling Q at GONG observation height calculated with Eq.(4)
#Col 8: Mode mass scaling Q at photospheric radius calculated with Eq.(4)
#Col 9-14: Energy supply rate in 10**22 erg s^-1 at GONG observation height without scaling by Q
#	  9-10: Variance-weighted average over all available time sample and its uncertainty
#	  11-12: Variance-weighted average over the periods of activity minima and its uncertainty
#	  13-14: Variance-weighted average over the periods of activity maxima and its uncertainty
#Col 15-20: Energy supply rate in 10**22 erg s^-1 at GONG observation height with scaling by Q
#Col 21-26: Energy supply rate in 10**22 erg s^-1 at photospheric radius without scaling by Q
#Col 27-32: Energy supply rate in 10**22 erg s^-1 at photospheric radius with scaling by Q
######################################################################################################################
######################################################################################################################
#Python code snippet to read this table:
# import pandas as pd
# table_path = 'your_path_to_table/erate_table_multiplets_online.dat'
# dEdt_multiplets = pd.read_table(table_path, skiprows=34, delim_whitespace=True, header=None)
######################################################################################################################
######################################################################################################################

 18  24 3660.960 165 2.685520772e-10 5.238900162e-10    0.931    0.931  14.22190   0.05290  14.51114   0.10356  13.89166   0.11175  13.24018   0.04924  13.50946   0.09641  12.93274   0.10404  27.74401   0.10319  28.30825   0.20202  27.09978   0.21801  25.83201   0.09608  26.35738   0.18809  25.23219   0.20298
 21  24 4101.783 203 2.201013686e-10 5.375699689e-10    0.941    0.941   4.42778   0.02220   4.53951   0.04786   4.67003   0.04885   4.16590   0.02088   4.27102   0.04503   4.39382   0.04596  10.81431   0.05421  11.08719   0.11689  11.40597   0.11930  10.17542   0.05101  10.43219   0.10999  10.73213   0.11226
 22  24 4248.117 251 2.065437888e-10 5.519806440e-10    0.941    0.941   3.85225   0.01265   4.09345   0.02446   3.89916   0.03036   3.62644   0.01191   3.85350   0.02302   3.67060   0.02858  10.29500   0.03382  10.93960   0.06536  10.42035   0.08115   9.69157   0.03183  10.29839   0.06153   9.80958   0.07639
  5  25 1674.448 251 1.210173488e-08 1.367767886e-08    0.769    0.769   0.16009   0.00059   0.16183   0.00114   0.17102   0.00143   0.12305   0.00046   0.12439   0.00088   0.13145   0.00110   0.18093   0.00067   0.18291   0.00129   0.19329   0.00161   0.13916   0.00051   0.14068   0.00099   0.14867   0.00124
  6  25 1848.077 251 5.565372328e-09 6.464511621e-09    0.788    0.788   0.30852   0.00087   0.31912   0.00170   0.31050   0.00211   0.24308   0.00069   0.25143   0.00134   0.24464   0.00166   0.35837   0.00101   0.37067   0.00198   0.36067   0.00245   0.28250   0.00080   0.29220   0.00156   0.28431   0.00193
  7  25 2016.844 251 3.087763326e-09 3.694457837e-09    0.813    0.814   0.50267   0.00113   0.52710   0.00223   0.48787   0.00276   0.40883   0.00092   0.42870   0.00182   0.39680   0.00224   0.60144   0.00136   0.63067   0.00267   0.58373   0.00330   0.48941   0.00110   0.51319   0.00217   0.47500   0.00269
  8  25 2181.594 251 1.852750693e-09 2.288746961e-09    0.834    0.834   0.96216   0.00166   0.97607   0.00325   0.94966   0.00406   0.80238   0.00139   0.81398   0.00271   0.79195   0.00339   1.18858   0.00205   1.20576   0.00401   1.17313   0.00502   0.99161   0.00171   1.00594   0.00335   0.97872   0.00419
  9  25 2340.701 251 1.181930367e-09 1.510303332e-09    0.858    0.858   1.60566   0.00277   1.68607   0.00542   1.61547   0.00675   1.37755   0.00238   1.44654   0.00465   1.38597   0.00579   2.05175   0.00354   2.15451   0.00693   2.06429   0.00863   1.76091   0.00304   1.84910   0.00595   1.77167   0.00740
 10  25 2495.281 251 8.334791485e-10 1.103877984e-09    0.870    0.871   2.50218   0.00460   2.63307   0.00898   2.42673   0.01137   2.17777   0.00400   2.29168   0.00781   2.11210   0.00990   3.31394   0.00609   3.48729   0.01189   3.21402   0.01506   2.88516   0.00531   3.03608   0.01035   2.79816   0.01311
 11  25 2647.946 251 6.487918672e-10 8.929009422e-10    0.884    0.884   3.13000   0.00778   3.19683   0.01515   3.03760   0.01926   2.76563   0.00688   2.82468   0.01339   2.68398   0.01701   4.30767   0.01071   4.39964   0.02086   4.18050   0.02650   3.80718   0.00946   3.88847   0.01843   3.69479   0.02342
 12  25 2799.944 251 5.323725906e-10 7.636379488e-10    0.893    0.893   4.74811   0.00946   4.98621   0.01854   4.78128   0.02331   4.23971   0.00845   4.45232   0.01656   4.26934   0.02082   6.81071   0.01357   7.15224   0.02659   6.85830   0.03344   6.08286   0.01212   6.38789   0.02375   6.12536   0.02986
 13  25 2951.060 251 4.457752650e-10 6.685165691e-10    0.900    0.900   6.68010   0.01130   6.55869   0.02186   6.35934   0.02745   6.01033   0.01017   5.90109   0.01967   5.72172   0.02470  10.01796   0.01695   9.83588   0.03278   9.53692   0.04117   9.01557   0.01525   8.85171   0.02950   8.58266   0.03705
 14  25 3101.086 251 3.825611763e-10 6.017652543e-10    0.908    0.908   8.23432   0.01486   8.00262   0.02866   8.05757   0.03597   7.47950   0.01350   7.26904   0.02603   7.31895   0.03267  12.95251   0.02338  12.58805   0.04508  12.67449   0.05658  11.76686   0.02124  11.43576   0.04095  11.51429   0.05140
 15  25 3250.136 251 3.385944605e-10 5.606013977e-10    0.914    0.914  10.64887   0.01430  10.85756   0.02783  10.50400   0.03508   9.72811   0.01306   9.91876   0.02542   9.59577   0.03205  17.63103   0.02367  17.97656   0.04607  17.39119   0.05808  16.10897   0.02163  16.42467   0.04209  15.88983   0.05307
 16  25 3398.673 251 3.072002729e-10 5.374767839e-10    0.920    0.920  11.64309   0.01317  11.53951   0.02548  11.60833   0.03144  10.70721   0.01211  10.61196   0.02343  10.67524   0.02891  20.37071   0.02305  20.18950   0.04458  20.30990   0.05501  18.73590   0.02120  18.56923   0.04101  18.67997   0.05060
 17  25 3547.123 251 2.828571295e-10 5.253242256e-10    0.922    0.922  12.83272   0.01776  13.30331   0.03398  12.48398   0.04223  11.83482   0.01638  12.26882   0.03134  11.51320   0.03894  23.83301   0.03299  24.70701   0.06311  23.18533   0.07843  21.98149   0.03043  22.78759   0.05821  21.38413   0.07233
 18  25 3695.210 194 2.628742269e-10 5.207860443e-10    0.928    0.928  10.11079   0.03893  10.58778   0.07665   9.72792   0.08717   9.38263   0.03612   9.82526   0.07113   9.02733   0.08090  20.03072   0.07712  20.97568   0.15185  19.27220   0.17270  18.59017   0.07157  19.46717   0.14093  17.88621   0.16028
 19  25 3842.858 191 2.454915724e-10 5.216506575e-10    0.931    0.931   6.09753   0.03813   6.81422   0.08250   6.07590   0.08355   5.67867   0.03551   6.34614   0.07683   5.65853   0.07781  12.95677   0.08102  14.47969   0.17531  12.91082   0.17753  12.06761   0.07546  13.48602   0.16328  12.02481   0.16535
 20  25 3990.361 179 2.298966225e-10 5.273483018e-10    0.933    0.933   4.36698   0.02708   4.34064   0.05593   4.03950   0.06180   4.07366   0.02526   4.04909   0.05218   3.76817   0.05765  10.01721   0.06212   9.95677   0.12830   9.26600   0.14176   9.34487   0.05795   9.28848   0.11969   8.64408   0.13225
 21  25 4137.526 251 2.159014672e-10 5.385808251e-10    0.938    0.938   3.85876   0.01441   3.80473   0.02895   3.76811   0.03570   3.61975   0.01351   3.56907   0.02716   3.53472   0.03349   9.62593   0.03594   9.49116   0.07221   9.39980   0.08906   9.03006   0.03371   8.90363   0.06774   8.81792   0.08354
 22  25 4284.252 251 2.028422630e-10 5.551185442e-10    0.939    0.939   3.93847   0.01237   3.90932   0.02415   3.70229   0.02975   3.69845   0.01162   3.67108   0.02267   3.47667   0.02794  10.77840   0.03385  10.69864   0.06608  10.13207   0.08143  10.12187   0.03179  10.04697   0.06206   9.51491   0.07647
  4  26 1509.105 139 2.906861478e-08 3.210387802e-08    0.724    0.725   0.12281   0.00106   0.12111   0.00219   0.10907   0.00249   0.08892   0.00077   0.08769   0.00158   0.07898   0.00180   0.13563   0.00117   0.13376   0.00242   0.12046   0.00275   0.09833   0.00085   0.09697   0.00175   0.08733   0.00199
  5  26 1694.427 251 1.082871368e-08 1.227619828e-08    0.761    0.762   0.17636   0.00057   0.18362   0.00111   0.16965   0.00138   0.13421   0.00043   0.13974   0.00085   0.12911   0.00105   0.19993   0.00064   0.20816   0.00126   0.19233   0.00157   0.15228   0.00049   0.15854   0.00096   0.14648   0.00119
  6  26 1869.243 251 5.071010947e-09 5.911429079e-09    0.782    0.782   0.29744   0.00081   0.29744   0.00157   0.29008   0.00195   0.23261   0.00064   0.23261   0.00123   0.22685   0.00152   0.34673   0.00095   0.34673   0.00183   0.33816   0.00227   0.27129   0.00074   0.27129   0.00143   0.26458   0.00178
  7  26 2039.730 251 2.831129449e-09 3.401979889e-09    0.805    0.805   0.56624   0.00119   0.57818   0.00232   0.55748   0.00289   0.45584   0.00096   0.46546   0.00187   0.44880   0.00232   0.68041   0.00143   0.69476   0.00279   0.66989   0.00347   0.54804   0.00115   0.55960   0.00224   0.53957   0.00279
  8  26 2206.035 251 1.698355106e-09 2.108610268e-09    0.826    0.826   1.06584   0.00196   1.13502   0.00385   1.07100   0.00477   0.88025   0.00162   0.93738   0.00318   0.88451   0.00394   1.32330   0.00243   1.40919   0.00478   1.32971   0.00592   1.09336   0.00201   1.16432   0.00395   1.09865   0.00489
  9  26 2366.411 251 1.093517831e-09 1.405426125e-09    0.850    0.851   1.81643   0.00295   1.88374   0.00573   1.80073   0.00717   1.54450   0.00251   1.60174   0.00487   1.53115   0.00609   2.33454   0.00379   2.42105   0.00737   2.31435   0.00921   1.98579   0.00322   2.05937   0.00627   1.96862   0.00783
 10  26 2522.235 251 7.844621330e-10 1.045816601e-09    0.863    0.864   2.89481   0.00486   3.00947   0.00951   2.82393   0.01189   2.49913   0.00420   2.59812   0.00821   2.43794   0.01026   3.85925   0.00648   4.01211   0.01268   3.76476   0.01585   3.33287   0.00560   3.46487   0.01095   3.25126   0.01369
 11  26 2676.204 251 6.181701859e-10 8.571367283e-10    0.878    0.878   3.90266   0.00694   3.97821   0.01342   3.88685   0.01702   3.42606   0.00609   3.49238   0.01178   3.41218   0.01494   5.41131   0.00962   5.51607   0.01861   5.38939   0.02359   4.75170   0.00845   4.84369   0.01634   4.73245   0.02072
 12  26 2829.360 251 5.095888439e-10 7.371305870e-10    0.887    0.887   4.99376   0.00900   4.98361   0.01736   4.91304   0.02219   4.42956   0.00798   4.42056   0.01540   4.35796   0.01968   7.22357   0.01301   7.20889   0.02512   7.10681   0.03210   6.40894   0.01155   6.39592   0.02228   6.30535   0.02848
 13  26 2981.339 251 4.283529886e-10 6.484267663e-10    0.896    0.896   6.76970   0.01160   6.93729   0.02252   6.66785   0.02849   6.06384   0.01039   6.21395   0.02017   5.97260   0.02552  10.24776   0.01757  10.50145   0.03409  10.09357   0.04313   9.18146   0.01574   9.40875   0.03054   9.04332   0.03864
 14  26 3132.139 251 3.695100509e-10 5.872906952e-10    0.903    0.903   9.17949   0.01505   9.05010   0.02891   8.76893   0.03666   8.29050   0.01359   8.17364   0.02611   7.91970   0.03311  14.58967   0.02392  14.38402   0.04595  13.93713   0.05827  13.17883   0.02160  12.99306   0.04151  12.58939   0.05264
 15  26 3282.006 251 3.289817007e-10 5.509809988e-10    0.909    0.909  10.99897   0.01523  10.84401   0.02945  10.78683   0.03764  10.00041   0.01385   9.85952   0.02678   9.80752   0.03422  18.42116   0.02551  18.16164   0.04933  18.06586   0.06304  16.75136   0.02320  16.51536   0.04486  16.42827   0.05732
 16  26 3431.287 251 3.000111336e-10 5.316169017e-10    0.916    0.916  12.00582   0.01593  11.93801   0.03003  11.82072   0.03955  11.00177   0.01460  10.93964   0.02752  10.83215   0.03624  21.27419   0.02823  21.15404   0.05321  20.94620   0.07008  19.49779   0.02587  19.38767   0.04877  19.19718   0.06423
 17  26 3580.355 251 2.766963124e-10 5.211501180e-10    0.918    0.919  12.59952   0.01668  12.80618   0.03246  12.40198   0.04053  11.57144   0.01532  11.76124   0.02981  11.39002   0.03723  23.73086   0.03142  24.12010   0.06114  23.35879   0.07634  21.79692   0.02886  22.15444   0.05616  21.45517   0.07012
 18  26 3729.083 237 2.573860399e-10 5.179074674e-10    0.925    0.925   8.60970   0.02232   9.09477   0.04358   8.23561   0.05236   7.96052   0.02063   8.40902   0.04029   7.61463   0.04842  17.32428   0.04490  18.30033   0.08768  16.57154   0.10537  16.01945   0.04152  16.92199   0.08108  15.32341   0.09743
 19  26 3877.301 249 2.408559167e-10 5.207069680e-10    0.928    0.928   6.28710   0.01960   6.61692   0.03971   6.05400   0.04634   5.83589   0.01819   6.14204   0.03686   5.61952   0.04302  13.59210   0.04237  14.30514   0.08584  13.08817   0.10019  12.61756   0.03933  13.27947   0.07968  12.14975   0.09301
 20  26 4025.251 251 2.255975190e-10 5.274983590e-10    0.930    0.930   5.04336   0.01278   5.30768   0.02582   4.94220   0.03124   4.69232   0.01189   4.93825   0.02402   4.59820   0.02907  11.79252   0.02987  12.41057   0.06036  11.55598   0.07305  10.97263   0.02780  11.54771   0.05616  10.75254   0.06797
 21  26 4172.903 251 2.117894566e-10 5.397786512e-10    0.935    0.935   4.37567   0.01200   4.60912   0.02379   4.43034   0.02956   4.08975   0.01122   4.30795   0.02223   4.14085   0.02763  11.15208   0.03059  11.74707   0.06062  11.29142   0.07535  10.42344   0.02859  10.97956   0.05666  10.55368   0.07043
  4  27 1527.981 214 2.585292035e-08 2.862614151e-08    0.721    0.722   0.12454   0.00069   0.13018   0.00140   0.13345   0.00181   0.08979   0.00050   0.09385   0.00101   0.09620   0.00131   0.13790   0.00076   0.14415   0.00155   0.14776   0.00201   0.09953   0.00055   0.10404   0.00112   0.10665   0.00145
  5  27 1713.989 251 9.737341968e-09 1.107234439e-08    0.754    0.755   0.17339   0.00058   0.17868   0.00113   0.15342   0.00139   0.13078   0.00043   0.13477   0.00085   0.11572   0.00105   0.19717   0.00065   0.20318   0.00128   0.17446   0.00158   0.14885   0.00049   0.15339   0.00097   0.13171   0.00119
  6  27 1890.004 251 4.640280575e-09 5.428673711e-09    0.776    0.777   0.35035   0.00084   0.36260   0.00164   0.34672   0.00202   0.27199   0.00065   0.28150   0.00127   0.26916   0.00157   0.40988   0.00098   0.42421   0.00192   0.40563   0.00237   0.31836   0.00076   0.32949   0.00149   0.31506   0.00184
  7  27 2062.116 251 2.604640595e-09 3.143147290e-09    0.797    0.798   0.60194   0.00121   0.62224   0.00236   0.60002   0.00296   0.47991   0.00097   0.49609   0.00188   0.47838   0.00236   0.72639   0.00146   0.75089   0.00285   0.72408   0.00357   0.57943   0.00117   0.59897   0.00227   0.57759   0.00285
  8  27 2229.855 251 1.562113140e-09 1.949130967e-09    0.818    0.819   1.09604   0.00217   1.10824   0.00425   1.06426   0.00533   0.89687   0.00178   0.90685   0.00348   0.87087   0.00436   1.36758   0.00271   1.38281   0.00530   1.32794   0.00665   1.11959   0.00222   1.13205   0.00434   1.08713   0.00545
  9  27 2391.522 251 1.015894669e-09 1.313156098e-09    0.842    0.842   1.96946   0.00358   2.06004   0.00700   1.93377   0.00878   1.65856   0.00302   1.73485   0.00589   1.62851   0.00740   2.54575   0.00463   2.66283   0.00904   2.49962   0.01135   2.14466   0.00390   2.24330   0.00762   2.10580   0.00956
 10  27 2548.708 251 7.409418193e-10 9.942916825e-10    0.856    0.857   2.90055   0.00486   2.97649   0.00954   2.82881   0.01198   2.48419   0.00416   2.54922   0.00817   2.42274   0.01026   3.89233   0.00652   3.99423   0.01280   3.79606   0.01607   3.33475   0.00559   3.42206   0.01096   3.25227   0.01377
 11  27 2704.031 251 5.901803612e-10 8.244579476e-10    0.872    0.872   4.26201   0.00800   4.42332   0.01572   4.01922   0.01980   3.71611   0.00698   3.85676   0.01370   3.50442   0.01726   5.95385   0.01118   6.17920   0.02195   5.61469   0.02766   5.19264   0.00975   5.38918   0.01915   4.89684   0.02412
 12  27 2858.336 251 4.882730820e-10 7.122620270e-10    0.881    0.881   5.28575   0.00993   5.45770   0.01937   5.22379   0.02460   4.65683   0.00874   4.80832   0.01707   4.60224   0.02168   7.71052   0.01448   7.96135   0.02826   7.62014   0.03589   6.79473   0.01276   7.01577   0.02491   6.71508   0.03163
 13  27 3011.204 251 4.121599644e-10 6.297885076e-10    0.892    0.892   6.50616   0.01439   6.55573   0.02804   6.28545   0.03546   5.80079   0.01283   5.84499   0.02500   5.60401   0.03161   9.94153   0.02198  10.01728   0.04285   9.60429   0.05418   8.86586   0.01960   8.93341   0.03821   8.56510   0.04832
 14  27 3162.790 251 3.575588928e-10 5.742330540e-10    0.898    0.898   8.73256   0.01605   8.89509   0.03109   8.33512   0.03969   7.84261   0.01442   7.98858   0.02792   7.48567   0.03565  14.02433   0.02578  14.28536   0.04993  13.38604   0.06374  12.59743   0.02316  12.83189   0.04485  12.02408   0.05726
 15  27 3313.483 251 3.200561812e-10 5.422535464e-10    0.905    0.905  11.41820   0.01544  11.29947   0.03010  11.38042   0.03793  10.33265   0.01397  10.22520   0.02724  10.29846   0.03432  19.34523   0.02616  19.14407   0.05099  19.28122   0.06426  17.50892   0.02367  17.32685   0.04615  17.45099   0.05816
 16  27 3463.560 251 2.931191037e-10 5.260982744e-10    0.913    0.913  11.70312   0.01633  11.74376   0.03163  11.59753   0.04109  10.67932   0.01490  10.71641   0.02886  10.58297   0.03749  21.00508   0.02930  21.07802   0.05677  20.81556   0.07375  19.17004   0.02674  19.23662   0.05181  18.99709   0.06730
 17  27 3613.247 251 2.708733738e-10 5.174565597e-10    0.915    0.915  12.53792   0.01585  12.76379   0.03124  12.50980   0.03893  11.47442   0.01451  11.68113   0.02859  11.44869   0.03563  23.95151   0.03029  24.38300   0.05968  23.89781   0.07437  21.92301   0.02772  22.31795   0.05463  21.87385   0.06807
 18  27 3762.583 251 2.521465520e-10 5.153861038e-10    0.921    0.921   9.56048   0.01978   9.89167   0.03905   9.35265   0.04750   8.80489   0.01822   9.10991   0.03596   8.61349   0.04374  19.54156   0.04043  20.21852   0.07981  19.11675   0.09708  17.99863   0.03724  18.62214   0.07351  17.60736   0.08942
 19  27 3911.414 251 2.362831239e-10 5.198117986e-10    0.925    0.925   5.90040   0.01299   6.10502   0.02598   6.05665   0.03141   5.45684   0.01201   5.64607   0.02403   5.60134   0.02905  12.98061   0.02858  13.43075   0.05716  13.32434   0.06910  12.00556   0.02643  12.42189   0.05287  12.32348   0.06391
 20  27 4059.822 251 2.214700430e-10 5.280026843e-10    0.928    0.928   5.12680   0.01163   5.30098   0.02270   5.11187   0.02830   4.75939   0.01079   4.92109   0.02108   4.74553   0.02627  12.22272   0.02772  12.63796   0.05413  12.18712   0.06747  11.34797   0.02573  11.73350   0.05025  11.31493   0.06264
 21  27 4207.923 251 2.078289835e-10 5.413428560e-10    0.931    0.931   4.77204   0.01186   4.69614   0.02332   4.71805   0.02891   4.44331   0.01104   4.37264   0.02171   4.39304   0.02692  12.42997   0.03088  12.23228   0.06074  12.28935   0.07531  11.57371   0.02875  11.38963   0.05656  11.44277   0.07013
  4  28 1546.478 247 2.306250267e-08 2.560191213e-08    0.718    0.719   0.13592   0.00064   0.15226   0.00130   0.14729   0.00157   0.09760   0.00046   0.10933   0.00093   0.10576   0.00113   0.15089   0.00072   0.16902   0.00144   0.16350   0.00175   0.10846   0.00051   0.12150   0.00103   0.11753   0.00126
  5  28 1733.169 251 8.796656289e-09 1.003275443e-08    0.748    0.749   0.20633   0.00063   0.21869   0.00124   0.21934   0.00154   0.15436   0.00047   0.16360   0.00093   0.16409   0.00115   0.23532   0.00072   0.24942   0.00141   0.25016   0.00175   0.17622   0.00054   0.18678   0.00106   0.18733   0.00131
  6  28 1910.402 251 4.263244701e-09 5.005342818e-09    0.771    0.771   0.36805   0.00089   0.38229   0.00171   0.37047   0.00212   0.28369   0.00068   0.29466   0.00132   0.28555   0.00164   0.43212   0.00104   0.44883   0.00201   0.43496   0.00249   0.33326   0.00080   0.34614   0.00155   0.33545   0.00192
  7  28 2084.039 251 2.402454709e-09 2.911432534e-09    0.790    0.790   0.66954   0.00131   0.68854   0.00255   0.66945   0.00318   0.52879   0.00103   0.54379   0.00201   0.52871   0.00251   0.81139   0.00159   0.83441   0.00309   0.81128   0.00385   0.64118   0.00125   0.65937   0.00244   0.64109   0.00304
  8  28 2253.088 251 1.442136799e-09 1.808284585e-09    0.811    0.812   1.18433   0.00210   1.22423   0.00409   1.15566   0.00515   0.96095   0.00170   0.99332   0.00332   0.93768   0.00418   1.48502   0.00263   1.53505   0.00513   1.44907   0.00645   1.20550   0.00214   1.24611   0.00417   1.17631   0.00524
  9  28 2416.048 251 9.478557021e-10 1.232160299e-09    0.834    0.834   2.20137   0.00406   2.23210   0.00796   2.05562   0.00999   1.83546   0.00339   1.86107   0.00663   1.71394   0.00833   2.86166   0.00528   2.90160   0.01034   2.67220   0.01299   2.38683   0.00440   2.42015   0.00863   2.22881   0.01084
 10  28 2574.700 251 7.020138151e-10 9.482192060e-10    0.850    0.850   3.00191   0.00564   3.14771   0.01104   2.81100   0.01394   2.55028   0.00480   2.67414   0.00938   2.38808   0.01184   4.05472   0.00762   4.25166   0.01492   3.79685   0.01883   3.44592   0.00648   3.61328   0.01268   3.22676   0.01600
 11  28 2731.433 251 5.643644773e-10 7.942943929e-10    0.866    0.866   4.77409   0.00843   4.93668   0.01646   4.65680   0.02058   4.13256   0.00729   4.27331   0.01425   4.03103   0.01781   6.71912   0.01186   6.94796   0.02317   6.55404   0.02896   5.81790   0.01027   6.01605   0.02006   5.67497   0.02508
 12  28 2886.870 251 4.683630149e-10 6.889854511e-10    0.875    0.875   5.82850   0.01069   5.95205   0.02061   5.68511   0.02667   5.10060   0.00935   5.20872   0.01804   4.97512   0.02334   8.57402   0.01572   8.75576   0.03032   8.36308   0.03923   7.50518   0.01376   7.66427   0.02654   7.32054   0.03434
 13  28 3040.655 251 3.970999290e-10 6.124965038e-10    0.887    0.887   7.50393   0.01338   7.29851   0.02595   7.01316   0.03278   6.65624   0.01187   6.47403   0.02302   6.22091   0.02908  11.57424   0.02063  11.25740   0.04003  10.81727   0.05056  10.26909   0.01831   9.98797   0.03551   9.59748   0.04486
 14  28 3193.056 251 3.465701638e-10 5.624184896e-10    0.893    0.893   8.83389   0.01563   8.82508   0.03028   8.57057   0.03863   7.89048   0.01396   7.88261   0.02705   7.65527   0.03450  14.33575   0.02536  14.32146   0.04914  13.90843   0.06269  12.80738   0.02266  12.79461   0.04391  12.42561   0.05601
 15  28 3344.577 251 3.117820488e-10 5.343914353e-10    0.901    0.901  10.35835   0.01626  10.30800   0.03149  10.04662   0.03966   9.33065   0.01465   9.28529   0.02836   9.04985   0.03572  17.75411   0.02787  17.66781   0.05397  17.21981   0.06797  15.99547   0.02511  15.91771   0.04862  15.51409   0.06124
 16  28 3495.478 251 2.864742903e-10 5.208402483e-10    0.908    0.908  11.81448   0.01684  11.94454   0.03210  11.55989   0.04168  10.72854   0.01529  10.84665   0.02915  10.49736   0.03785  21.47995   0.03062  21.71643   0.05836  21.01710   0.07578  19.50790   0.02781  19.72267   0.05300  19.08754   0.06882
 17  28 3645.813 251 2.653086401e-10 5.141123936e-10    0.912    0.912  12.88109   0.01692  13.07082   0.03281  12.46886   0.04122  11.75114   0.01543  11.92423   0.02993  11.37507   0.03760  24.96084   0.03278  25.32850   0.06358  24.16203   0.07987  22.77487   0.02991  23.11033   0.05801  22.04602   0.07288
 18  28 3795.730 251 2.471842739e-10 5.133020297e-10    0.917    0.917   8.48265   0.01767   8.71029   0.03523   8.23994   0.04300   7.78149   0.01621   7.99031   0.03232   7.55883   0.03944  17.61505   0.03669  18.08777   0.07317  17.11103   0.08929  16.16042   0.03366  16.59410   0.06712  15.69802   0.08191
 19  28 3945.184 251 2.317747702e-10 5.189663560e-10    0.921    0.921   5.53167   0.01169   5.66409   0.02314   5.45367   0.02836   5.09572   0.01077   5.21771   0.02132   5.02387   0.02613  12.38594   0.02618  12.68246   0.05181  12.21129   0.06350  11.41052   0.02411  11.68369   0.04773  11.24963   0.05850
 20  28 4094.087 251 2.174502259e-10 5.287292834e-10    0.926    0.926   4.95705   0.00962   5.01570   0.01902   5.03284   0.02354   4.59128   0.00891   4.64560   0.01762   4.66148   0.02180  12.05304   0.02340  12.19566   0.04625  12.23732   0.05723  11.16477   0.02168  11.29689   0.04284  11.33548   0.05301
 21  28 4242.608 251 2.040499856e-10 5.433843799e-10    0.928    0.928   4.81437   0.01381   4.96739   0.02678   4.68031   0.03434   4.46690   0.01281   4.60887   0.02485   4.34251   0.03186  12.82066   0.03677  13.22815   0.07132  12.46365   0.09144  11.89553   0.03411  12.27362   0.06618  11.56428   0.08484
  4  29 1564.612 248 2.063541681e-08 2.296596976e-08    0.715    0.716   0.12138   0.00052   0.12247   0.00105   0.12621   0.00129   0.08680   0.00037   0.08758   0.00075   0.09025   0.00092   0.13509   0.00058   0.13630   0.00116   0.14046   0.00144   0.09670   0.00042   0.09757   0.00083   0.10055   0.00103
  5  29 1751.999 251 7.981646165e-09 9.130422785e-09    0.742    0.743   0.21325   0.00059   0.21917   0.00116   0.21810   0.00145   0.15830   0.00044   0.16270   0.00086   0.16191   0.00108   0.24394   0.00067   0.25071   0.00133   0.24949   0.00166   0.18127   0.00050   0.18631   0.00099   0.18540   0.00123
  6  29 1930.471 251 3.930522244e-09 4.631078206e-09    0.765    0.766   0.40185   0.00099   0.41157   0.00194   0.39422   0.00238   0.30753   0.00076   0.31497   0.00149   0.30170   0.00182   0.47347   0.00117   0.48493   0.00229   0.46449   0.00281   0.36258   0.00089   0.37135   0.00175   0.35570   0.00215
  7  29 2105.535 251 2.221619843e-09 2.703604103e-09    0.783    0.783   0.76515   0.00145   0.81612   0.00282   0.74786   0.00351   0.59912   0.00113   0.63903   0.00221   0.58558   0.00275   0.93115   0.00176   0.99318   0.00343   0.91011   0.00427   0.72954   0.00138   0.77814   0.00269   0.71306   0.00334
  8  29 2275.772 251 1.335932033e-09 1.683281107e-09    0.805    0.805   1.25177   0.00222   1.29497   0.00432   1.24010   0.00545   1.00754   0.00178   1.04231   0.00348   0.99814   0.00439   1.57724   0.00279   1.63167   0.00544   1.56254   0.00687   1.27013   0.00225   1.31396   0.00438   1.25829   0.00553
  9  29 2440.012 251 8.879602624e-10 1.160791874e-09    0.825    0.826   2.09008   0.00410   2.13254   0.00804   2.02795   0.01006   1.72484   0.00339   1.75988   0.00663   1.67357   0.00830   2.73227   0.00536   2.78778   0.01051   2.65106   0.01315   2.25563   0.00443   2.30146   0.00867   2.18858   0.01085
 10  29 2600.208 251 6.670357671e-10 9.068343683e-10    0.843    0.843   3.14371   0.00612   3.36580   0.01195   3.08019   0.01510   2.64888   0.00515   2.83601   0.01007   2.59536   0.01273   4.27387   0.00832   4.57580   0.01625   4.18751   0.02053   3.60246   0.00701   3.85696   0.01369   3.52967   0.01731
 11  29 2758.404 251 5.403547392e-10 7.661843409e-10    0.859    0.859   4.82747   0.00857   4.93241   0.01670   4.54455   0.02120   4.14676   0.00736   4.23691   0.01434   3.90373   0.01821   6.84500   0.01215   6.99380   0.02368   6.44384   0.03006   5.88168   0.01044   6.00954   0.02034   5.53698   0.02583
